Pebble Details,,,,,,,,,,
UTM X (m),UTM Y (m),a (px),b (px),a (m),b (m),area (px),area (m2),orientation,ellipse area (px),perc. diff. area
-104.7118221,32.24201008,59.80155237,37.9218463,3.28E-06,2.08E-06,1084,3.25E-12,-1.648339248,1776.23741,38.97212199
-104.7118451,32.24200806,128.2271637,63.68328078,7.03E-06,3.49E-06,4340,1.30E-11,-2.62107155,6395.942432,32.14447994
-104.7118152,32.24200329,58.80300489,25.72283331,3.22E-06,1.41E-06,725,2.18E-12,-2.626974701,1184.724594,38.80434291
-104.7118301,32.24200291,33.37995314,20.51176735,1.83E-06,1.12E-06,413,1.24E-12,-0.272036646,536.2754129,22.98733261
-104.7118627,32.24200055,35.21423127,26.31404411,1.93E-06,1.44E-06,648,1.95E-12,-2.473401249,725.7798253,10.71672463
-104.7118706,32.24199419,23.15112352,20.86430432,1.27E-06,1.14E-06,261,7.84E-13,-1.862888594,378.3337299,31.01328817
-104.7118673,32.24198992,41.49443999,22.13430662,2.27E-06,1.21E-06,553,1.66E-12,-0.494926827,719.3742874,23.12763888
-104.7118696,32.24198976,51.52989048,22.42425883,2.82E-06,1.23E-06,688,2.07E-12,-2.722011405,905.0579723,23.98277005
-104.7118507,32.24198828,35.30410507,23.65852409,1.93E-06,1.30E-06,488,1.47E-12,-0.096984084,654.2021037,25.40531477
,,,,,,,,,,
-104.7118607,32.24197343,267.0865465,39.49669875,1.46E-05,2.16E-06,4932,1.48E-11,-2.560887541,8262.507971,40.30868088
-104.7118734,32.24197398,48.32874563,21.25553082,2.65E-06,1.16E-06,519,1.56E-12,-2.163990248,804.5935738,35.4953834
-104.7118749,32.24197381,43.68669593,33.21434718,2.39E-06,1.82E-06,813,2.44E-12,-0.381928221,1136.511938,28.46533567
-104.7118847,32.24196702,94.40429253,64.21939801,5.17E-06,3.52E-06,3903,1.17E-11,-3.053297103,4748.506682,17.80573849
-104.7118846,32.24196406,110.3067357,65.55739453,6.04E-06,3.59E-06,4861,1.46E-11,-2.960801761,5663.994186,14.17717178
-104.7118956,32.24197277,80.60750301,58.33601969,4.42E-06,3.20E-06,3296,9.90E-12,-0.072711328,3683.081618,10.50972143
,,,,,,,,,,
-104.7117006,32.24217343,44.7461056,23.59001731,2.45E-06,1.29E-06,590,1.77E-12,-1.620624579,826.7659539,28.63760328
-104.7117766,32.24215381,270.4591187,184.0080473,1.48E-05,1.01E-05,29368,8.82E-11,-2.508185502,38979.61331,24.65805198
-104.7117852,32.24214652,154.6031464,67.89820389,8.47E-06,3.72E-06,5460,1.64E-11,-2.769313655,8221.966358,33.59252809
-104.7117516,32.24209704,116.6086672,51.67384443,6.39E-06,2.83E-06,3960,1.19E-11,-2.563492567,4719.551027,16.09371364
-104.7117299,32.24219672,37.57600491,32.09031208,2.06E-06,1.76E-06,757,2.27E-12,-0.383986376,944.4601232,19.84838942
-104.7117338,32.24218537,233.6087387,90.65601783,1.28E-05,4.97E-06,10648,3.20E-11,-2.159315249,16587.64775,35.80765542
-104.7117167,32.24216214,165.2613897,112.9908965,9.06E-06,6.19E-06,8436,2.53E-11,-2.482047591,14625.60824,42.32034756
-104.7117167,32.24215819,53.2016734,27.54904684,2.92E-06,1.51E-06,946,2.84E-12,-0.037764539,1147.971091,17.59374366
-104.7117753,32.24214756,87.90031426,64.83609947,4.82E-06,3.55E-06,3319,9.97E-12,-0.183116165,4463.817073,25.6465947
-104.7117931,32.24213743,138.763469,70.77168878,7.60E-06,3.88E-06,5714,1.72E-11,-1.239513985,7691.902821,25.71409009
-104.7117948,32.24213047,68.42905032,29.23527651,3.75E-06,1.60E-06,1154,3.46E-12,-1.763544075,1566.919913,26.35233044
-104.7117592,32.24210587,112.7290439,73.7089032,6.18E-06,4.04E-06,5861,1.76E-11,-1.791132049,6508.109535,9.943126057
-104.7117763,32.24209589,26.43184125,21.27095982,1.45E-06,1.17E-06,384,1.15E-12,-2.119450627,440.3658028,12.79976839
,,,,,,,,,,
-104.7117754,32.24208981,53.50040508,24.96068967,2.93E-06,1.37E-06,791,2.37E-12,-2.718203186,1045.954355,24.37528499
-104.7117504,32.24208724,35.37096117,30.42194598,1.94E-06,1.67E-06,637,1.91E-12,-1.045701364,842.8163143,24.42006767
-104.7117618,32.24208669,84.19025896,46.57585117,4.61E-06,2.55E-06,2604,7.82E-12,-0.428113164,3071.296374,15.21495542
-104.7117505,32.24208356,65.75208859,48.87924409,3.60E-06,2.68E-06,2170,6.52E-12,-0.775681946,2517.289213,13.79615864
-104.71177,32.24208252,50.3407199,38.48075972,2.76E-06,2.11E-06,1245,3.74E-12,-1.579445241,1517.26745,17.94459175
-104.7117771,32.24208159,79.02073607,50.91387153,4.33E-06,2.79E-06,2276,6.83E-12,-2.458064145,3151.202225,27.77359758
-104.7117527,32.24208148,62.69715729,56.79562126,3.44E-06,3.11E-06,2098,6.30E-12,-0.17138502,2789.085231,24.77820409
-104.711794,32.24208077,74.96659555,68.01375961,4.11E-06,3.73E-06,3308,9.93E-12,-0.717125675,3993.591618,17.16729409
-104.7117794,32.24208132,33.00706592,21.54805708,1.81E-06,1.18E-06,466,1.40E-12,-0.840224631,557.0755775,16.34887278
-104.7117834,32.24207995,80.42774052,61.26481348,4.41E-06,3.36E-06,2850,8.56E-12,-0.097953203,3859.366876,26.1536907
-104.7117796,32.24207913,39.93162559,21.0135052,2.19E-06,1.15E-06,545,1.64E-12,-0.644060973,657.2257542,17.0756781
-104.7117594,32.24207551,192.8298444,37.53408668,1.06E-05,2.06E-06,4557,1.37E-11,-2.576248655,5668.905073,19.6141064
-104.7117862,32.24207639,63.46661155,56.54228145,3.48E-06,3.10E-06,2179,6.54E-12,-2.152512942,2810.72089,22.47540453
-104.7117724,32.24206904,182.0142086,69.49930235,9.97E-06,3.81E-06,6248,1.88E-11,-2.475848249,9907.973084,36.93967528
-104.7117811,32.24206839,33.71802359,27.18460797,1.85E-06,1.49E-06,602,1.81E-12,-2.804324882,717.9335781,16.14823176
-104.7117856,32.24206724,49.80240259,36.27241029,2.73E-06,1.99E-06,683,2.05E-12,-0.441111719,1414.900146,51.72804229
-104.7117847,32.24206554,53.81094672,28.66548548,2.95E-06,1.57E-06,843,2.53E-12,-2.746471554,1208.172693,30.22520663
-104.7117834,32.24205529,47.01770999,23.47460674,2.58E-06,1.29E-06,759,2.28E-12,-2.495270986,864.4878216,12.20234906
-104.7117861,32.24204828,29.25065531,22.46037972,1.60E-06,1.23E-06,334,1.00E-12,-3.053102674,514.5786648,35.09252853
-104.7117859,32.24204619,35.08559512,22.76223374,1.92E-06,1.25E-06,541,1.62E-12,-2.935828254,625.5223151,13.51227815
-104.7117913,32.24204384,81.2379348,21.95411135,4.45E-06,1.20E-06,1072,3.22E-12,-2.179071854,1396.927344,23.26014628
-104.7117929,32.24203184,32.44666115,28.74954901,1.78E-06,1.58E-06,566,1.70E-12,-2.400170404,730.6344251,22.53307803
-104.7117661,32.24208504,96.02075771,59.96010213,5.26E-06,3.29E-06,3375,1.01E-11,-1.702091095,4509.48113,25.15768659
-104.7117646,32.24207606,67.19731935,26.79297492,3.68E-06,1.47E-06,981,2.95E-12,-2.671919439,1410.171611,30.43399877
-104.7117683,32.24207535,83.54847403,24.90656464,4.58E-06,1.36E-06,961,2.89E-12,-2.324466077,1629.864246,41.03803416
,,,,,,,,,,
-104.7116594,32.24227562,179.9372562,106.2879977,9.86E-06,5.82E-06,10192,3.06E-11,-2.164854234,14979.74432,31.96145554
-104.7116816,32.24227146,85.12617885,72.18288863,4.66E-06,3.96E-06,3130,9.40E-12,-0.737029674,4812.78519,34.96489296
-104.7116576,32.24226866,149.9819134,124.8064988,8.22E-06,6.84E-06,13235,3.97E-11,-0.745072057,14661.39084,9.728891746
-104.7116505,32.24223348,67.74838515,36.2153684,3.71E-06,1.98E-06,1311,3.94E-12,-2.209511171,1921.723657,31.77999371
-104.7116149,32.24223469,34.9590486,25.11571033,1.92E-06,1.38E-06,598,1.80E-12,-2.652685104,687.7081193,13.04450489
-104.7116772,32.24223217,29.13283264,23.8142956,1.60E-06,1.30E-06,490,1.47E-12,-0.996326108,543.3998765,9.826994602
-104.7116178,32.24223074,26.72579321,21.06795785,1.46E-06,1.15E-06,367,1.10E-12,-2.442733537,441.0137457,16.78263919
-104.7116082,32.24222137,34.71318579,29.81320742,1.90E-06,1.63E-06,631,1.89E-12,-0.707201244,810.5918925,22.15564875
-104.7116226,32.2422143,80.18908946,53.2674328,4.39E-06,2.92E-06,2845,8.54E-12,-0.574198547,3345.61629,14.96335044
-104.7116351,32.24220767,163.6463465,91.78875206,8.97E-06,5.03E-06,7775,2.33E-11,-2.835908549,11765.07935,33.91459785
-104.7116652,32.24227113,38.85522215,28.6333808,2.13E-06,1.57E-06,758,2.28E-12,-2.550042948,871.407125,13.01425267
-104.7116848,32.24225704,58.06952683,43.02466978,3.18E-06,2.36E-06,1458,4.38E-12,-2.086502489,1956.883243,25.49376641
-104.7116388,32.24225409,78.97182376,33.79768103,4.33E-06,1.85E-06,1832,5.50E-12,-2.043754345,2090.538412,12.36707304
-104.7116497,32.24225151,88.4895937,58.93010195,4.85E-06,3.23E-06,2684,8.06E-12,-1.824707854,4084.401949,34.28658508
-104.7115888,32.24223063,73.91469165,45.78535044,4.05E-06,2.51E-06,2418,7.26E-12,-2.774133476,2650.674459,8.77793417
,,,,,,,,,,
-104.7116463,32.24219655,64.6122954,56.42427856,3.54E-06,3.09E-06,2593,7.79E-12,-0.256322553,2855.487518,9.192388921
-104.7116622,32.24219452,116.6824488,67.90659406,6.39E-06,3.72E-06,4725,1.42E-11,-0.116961927,6206.068501,23.86484295
-104.7116674,32.24219387,45.01313622,20.80050182,2.47E-06,1.14E-06,543,1.63E-12,-2.31478087,733.3514696,25.95637664
-104.7116584,32.24219293,50.48996866,36.87247339,2.77E-06,2.02E-06,1255,3.77E-12,-2.445993231,1458.164273,13.93287966
-104.7116716,32.24219222,85.66960121,48.880084,4.69E-06,2.68E-06,3044,9.14E-12,-0.378261452,3279.878607,7.191687111
-104.7116314,32.24218992,143.4756738,32.23014203,7.86E-06,1.77E-06,2529,7.59E-12,-2.49728039,3621.926005,30.17527148
-104.7116822,32.242188,79.36312964,54.48066282,4.35E-06,2.99E-06,2583,7.76E-12,-0.822416217,3386.571503,23.72817175
-104.7116709,32.24218652,217.1515994,72.46741376,1.19E-05,3.97E-06,9040,2.71E-11,-2.873134703,12325.50937,26.65617517
-104.7116533,32.24218609,68.72828651,31.20899266,3.77E-06,1.71E-06,1375,4.13E-12,-2.394257359,1680.019601,18.15571682
-104.711658,32.24218493,83.39812866,59.55458118,4.57E-06,3.26E-06,3318,9.96E-12,-2.616000325,3890.187749,14.70848674
-104.7116803,32.24217918,233.4455087,93.67870244,1.28E-05,5.13E-06,9007,2.70E-11,-2.859204216,17128.74211,47.41587011
-104.711661,32.24217195,74.83811569,35.08535296,4.10E-06,1.92E-06,1692,5.08E-12,-2.697998605,2056.590263,17.7278999
-104.7116832,32.2421703,90.44182986,21.45141253,4.96E-06,1.18E-06,1024,3.07E-12,-2.78577788,1519.582616,32.61307487
-104.7116601,32.24216828,71.07116472,49.09825291,3.89E-06,2.69E-06,1584,4.76E-12,-0.083066916,2733.119072,42.04423744
-104.7116751,32.2421645,149.9489584,60.20652054,8.22E-06,3.30E-06,5150,1.55E-11,-2.453163861,7071.085095,27.16817956
-104.7116798,32.24216647,92.77445321,26.21306267,5.08E-06,1.44E-06,1333,4.00E-12,-2.678958102,1904.781878,30.01823381
-104.711686,32.24216181,171.730688,107.8925098,9.41E-06,5.91E-06,12307,3.70E-11,-1.77682859,14512.36814,15.19647325
-104.7116783,32.24215798,92.58352087,56.21945556,5.07E-06,3.08E-06,3476,1.04E-11,-2.745513818,4076.800029,14.73704927
-104.7116415,32.24219737,188.5093608,61.88416224,1.03E-05,3.39E-06,6380,1.92E-11,-3.019047993,9137.166064,30.17528679
-104.7116521,32.24219513,56.51876031,35.90404987,3.10E-06,1.97E-06,1263,3.79E-12,-1.182700127,1589.407094,20.53640602
-104.7116783,32.24219562,39.03475195,26.19419201,2.14E-06,1.44E-06,588,1.77E-12,-0.345362043,800.8579882,26.57874322
-104.7116416,32.24219222,196.2632609,56.4267421,1.08E-05,3.09E-06,6072,1.82E-11,-2.945218531,8674.072902,29.9982826
-104.7116604,32.24218943,195.6036546,85.42647164,1.07E-05,4.68E-06,10340,3.10E-11,-2.944622824,13087.85622,20.99546459
-104.7116388,32.24219009,43.80155405,31.96995189,2.40E-06,1.75E-06,851,2.56E-12,-2.663563619,1096.807934,22.41121041
-104.7116845,32.24218526,39.27502292,25.23343467,2.15E-06,1.38E-06,664,1.99E-12,-2.787396264,776.2326342,14.45863383
-104.7116705,32.24218192,59.84154874,28.87590853,3.28E-06,1.58E-06,807,2.42E-12,-2.736500627,1353.4355,40.37395944
-104.711686,32.24218121,56.21348869,35.1108126,3.08E-06,1.92E-06,1269,3.81E-12,-0.132129486,1545.896811,17.91172662
-104.7116846,32.24217167,45.55673485,25.29764998,2.50E-06,1.39E-06,733,2.20E-12,-2.348036001,902.6759056,18.79699066
